signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896309526292,ATTRIB,1477896309.5267036,1477896310.6284707,1.1017670631408691,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896309527158,ATTRIB,1477896309.5312548,1477896310.6295412,1.0982863903045654,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896309531788,ATTRIB,1477896309.532196,1477896310.6304946,1.0982985496520996,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896309565595,ATTRIB,1477896309.5660226,1477896310.6384847,1.0724620819091797,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896310673890,ATTRIB,1477896310.6743104,1477896312.5277228,1.853412389755249,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896310708287,ATTRIB,1477896310.7087743,1477896312.5290172,1.8202428817749023,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896310715542,ATTRIB,1477896310.7160852,1477896312.5301864,1.814101219177246,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896310716772,ATTRIB,1477896310.7171528,1477896312.5314052,1.8142523765563965,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896310731521,ATTRIB,1477896310.7320604,1477896312.532255,1.800194501876831,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896312533009,ATTRIB,1477896312.5333934,1477896313.5579004,1.0245070457458496,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896312533781,ATTRIB,1477896312.5340836,1477896314.1531177,1.6190340518951416,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896312534541,ATTRIB,1477896312.5348468,1477896314.1539848,1.6191380023956299,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896312535440,ATTRIB,1477896312.5358126,1477896314.1548803,1.619067668914795,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896312536245,ATTRIB,1477896312.5365782,1477896314.1557941,1.619215965270996,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896314156480,ATTRIB,1477896314.1567943,1477896315.183941,1.027146577835083,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896314157125,ATTRIB,1477896314.1573772,1477896315.1850154,1.0276381969451904,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896314157660,ATTRIB,1477896314.1579175,1477896315.711849,1.553931474685669,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896314158228,ATTRIB,1477896314.1584444,1477896315.7127175,1.5542731285095215,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896314158685,ATTRIB,1477896314.158922,1477896315.713458,1.5545361042022705,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896315714227,ATTRIB,1477896315.7146165,1477896316.4728305,0.758213996887207,"Node3C,Node1C,Node4C,Node2C",,"Node1C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896315715055,ATTRIB,1477896315.715403,1477896316.727531,1.0121278762817383,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896315715779,ATTRIB,1477896315.7161114,1477896316.728598,1.0124866962432861,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896315716468,ATTRIB,1477896315.7167866,1477896316.7295187,1.0127320289611816,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896315717321,ATTRIB,1477896315.7175405,1477896316.730465,1.0129244327545166,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896316731298,ATTRIB,1477896316.7317598,1477896318.0462728,1.3145129680633545,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896316732152,ATTRIB,1477896316.7324603,1477896318.047384,1.3149237632751465,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896316732849,ATTRIB,1477896316.7331758,1477896318.048256,1.315080165863037,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896316733520,ATTRIB,1477896316.7338395,1477896318.0489745,1.3151350021362305,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896316734246,ATTRIB,1477896316.7345636,1477896318.0496438,1.315080165863037,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896318050196,ATTRIB,1477896318.0504856,1477896319.3420868,1.2916011810302734,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896318050763,ATTRIB,1477896318.0509696,1477896319.3448634,1.293893814086914,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896318051208,ATTRIB,1477896318.051427,1477896319.34655,1.2951231002807617,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896318055789,ATTRIB,1477896318.0560284,1477896319.3480303,1.2920019626617432,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896318056295,ATTRIB,1477896318.0565338,1477896319.349803,1.293269157409668,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896319355585,ATTRIB,1477896319.3560057,1477896320.937586,1.581580400466919,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896319358337,ATTRIB,1477896319.359005,1477896320.9390457,1.580040693283081,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896319359917,ATTRIB,1477896319.3602967,1477896320.9401855,1.5798888206481934,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896319367608,ATTRIB,1477896319.368055,1477896320.941589,1.5735340118408203,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
